"h [mm]","w [mm]","Freq [GHz]","re(Zo(Port_In)) []","im(Zo(Port_In)) []","dB(S(Port_In,Port_In)) []","dB(S(Port_Out,Port_In)) []"
0.05,0.03,12.058,55.1005581558028,-0.677910516879439,-26.092899007957,-0.322966372761274
0.05,0.03,12.096,55.1001166366767,-0.675554925679304,-26.0902292267424,-0.323708712618127
0.05,0.03,12.134,55.0996771207726,-0.673213601500417,-26.0877483302863,-0.324451081804786
0.05,0.03,12.172,55.0992395817844,-0.670886416809578,-26.0854561060044,-0.325193473413844
0.05,0.03,12.21,55.0988039937821,-0.668573245626188,-26.0833523495666,-0.325935880685538
0.05,0.03,12.248,55.0983703312062,-0.666273963498905,-26.0814368648704,-0.326678297009111
0.05,0.03,12.286,55.0979385688612,-0.663988447482721,-26.0797094640149,-0.327420715924153
0.05,0.03,12.324,55.0975086819097,-0.661716576116486,-26.078169967277,-0.328163131121944
0.05,0.03,12.362,55.0970806458671,-0.65945822940071,-26.0768182030881,-0.328905536446791
0.05,0.03,12.4,55.0966544365955,-0.657213288775883,-26.0756540080124,-0.32964792589733
0.05,0.03,12.438,55.096230030298,-0.65498163710121,-26.0746772267266,-0.330390293627855
0.05,0.03,12.476,55.0958074035139,-0.652763158633472,-26.0738877120002,-0.331132633949623
0.05,0.03,12.514,55.0953865331126,-0.650557739006654,-26.0732853246779,-0.331874941332145
0.05,0.03,12.552,55.0949673962888,-0.648365265211478,-26.0728699336622,-0.332617210404481
0.05,0.03,12.59,55.0945499705569,-0.646185625575641,-26.0726414158981,-0.333359435956519
0.05,0.03,12.628,55.0941342337466,-0.644018709744247,-26.0725996563584,-0.334101612940237
0.05,0.03,12.666,55.0937201639972,-0.641864408660678,-26.0727445480301,-0.334843736470982
0.05,0.03,12.704,55.093307739753,-0.639722614547603,-26.0730759919027,-0.335585801828728
0.05,0.03,12.742,55.0928969397587,-0.637593220888487,-26.0735938969565,-0.336327804459311
0.05,0.03,12.78,55.0924877430543,-0.635476122409335,-26.0742981801533,-0.337069739975673
0.05,0.03,12.818,55.0920801289707,-0.63337121506093,-26.0751887664269,-0.337811604159102
0.05,0.03,12.856,55.0916740771251,-0.631278396000931,-26.0762655886762,-0.338553392960439
0.05,0.03,12.894,55.0912695674166,-0.629197563576911,-26.0775285877578,-0.339295102501305
0.05,0.03,12.932,55.0908665800216,-0.627128617309046,-26.0789777124811,-0.340036729075318
0.05,0.03,12.97,55.0904650953897,-0.625071457873609,-26.0806129196036,-0.340778269149261
0.05,0.03,13.008,55.0900650942393,-0.623025987086331,-26.0824341738278,-0.3415197193643
0.05,0.03,13.046,55.0896665575539,-0.620992107886457,-26.0844414477988,-0.342261076537155
0.05,0.03,13.084,55.0892694665771,-0.618969724320652,-26.0866347221035,-0.34300233766127
0.05,0.03,13.122,55.0888738028096,-0.616958741527479,-26.0890139852701,-0.343743499907979
0.05,0.03,13.16,55.0884795480045,-0.614959065722078,-26.0915792337694,-0.34448456062767
0.05,0.03,13.198,55.0880866841639,-0.61297060418094,-26.0943304720168,-0.345225517350922
0.05,0.03,13.236,55.087695193535,-0.610993265227082,-26.0972677123753,-0.34596636778966
0.05,0.03,13.274,55.087305058606,-0.609026958215508,-26.1003909751601,-0.346707109838263
0.05,0.03,13.312,55.086916262103,-0.607071593518802,-26.1037002886434,-0.347447741574706
0.05,0.03,13.35,55.086528786986,-0.605127082512949,-26.1071956890608,-0.348188261261661
0.05,0.03,13.388,55.0861426164455,-0.603193337563494,-26.1108772206189,-0.348928667347612
0.05,0.03,13.426,55.0857577338989,-0.601270272011884,-26.1147449355034,-0.349668958467944
0.05,0.03,13.464,55.0853741229873,-0.599357800161937,-26.1187988938884,-0.350409133446034
0.05,0.03,13.502,55.0849917675719,-0.597455837266689,-26.1230391639476,-0.351149191294321
0.05,0.03,13.54,55.0846106517309,-0.59556429951541,-26.127465821865,-0.351889131215393
0.05,0.03,13.578,55.084230759756,-0.593683104020678,-26.1320789518479,-0.352628952603036
0.05,0.03,13.616,55.0838520761496,-0.591812168805958,-26.1368786461404,-0.353368655043279
0.05,0.03,13.654,55.0834745856211,-0.589951412793021,-26.141865005038,-0.354108238315453
0.05,0.03,13.692,55.0830982730844,-0.588100755789941,-26.1470381369034,-0.354847702393214
0.05,0.03,13.73,55.0827231236546,-0.58626011847903,-26.1523981581834,-0.355587047445573
0.05,0.03,13.768,55.0823491226449,-0.584429422404926,-26.1579451934263,-0.356326273837907
0.05,0.03,13.806,55.0819762555638,-0.582608589963138,-26.1636793753009,-0.357065382132976
0.05,0.03,13.844,55.0816045081123,-0.580797544388596,-26.1696008446165,-0.357804373091898
0.05,0.03,13.882,55.0812338661811,-0.578996209744362,-26.1757097503438,-0.358543247675166
0.05,0.03,13.92,55.0808643158475,-0.577204510910544,-26.1820062496369,-0.359282007043604
0.05,0.03,13.958,55.080495843373,-0.575422373573478,-26.1884905078564,-0.360020652559344
0.05,0.03,13.996,55.0801284352005,-0.573649724214905,-26.1951626985934,-0.360759185786786
0.05,0.03,14.034,55.0797620779515,-0.571886490101568,-26.2020230036949,-0.361497608493548
0.05,0.03,14.072,55.0793967584238,-0.570132599274704,-26.2090716132899,-0.362235922651407
0.05,0.03,14.11,55.0790324635887,-0.568387980539926,-26.2163087258171,-0.362974130437227
0.05,0.03,14.148,55.0786691805887,-0.566652563456968,-26.2237345480529,-0.363712234233882
0.05,0.03,14.186,55.0783068967347,-0.564926278330082,-26.2313492951414,-0.364450236631173
0.05,0.03,14.224,55.0779455995039,-0.563209056198082,-26.2391531906248,-0.36518814042671
0.05,0.03,14.262,55.0775852765373,-0.561500828824655,-26.2471464664751,-0.365925948626832
0.05,0.03,14.3,55.0772259156373,-0.559801528689266,-26.2553293631274,-0.366663664447461
0.05,0.03,14.338,55.0768675047653,-0.558111088977437,-26.2637021295136,-0.367401291314999
0.05,0.03,14.376,55.0765100320397,-0.556429443571897,-26.2722650230975,-0.368138832867168
0.05,0.03,14.414,55.0761534857335,-0.554756527043435,-26.2810183099113,-0.368876292953875
0.05,0.03,14.452,55.0757978542719,-0.553092274642054,-26.2899622645932,-0.369613675638039
0.05,0.03,14.49,55.0754431262306,-0.551436622288156,-26.2990971704255,-0.370350985196441
0.05,0.03,14.528,55.0750892903331,-0.549789506563929,-26.308423319375,-0.371088226120529
0.05,0.03,14.566,55.0747363354494,-0.548150864705136,-26.3179410121337,-0.371825403117224
0.05,0.03,14.604,55.0743842505928,-0.546520634592358,-26.3276505581609,-0.372562521109749
0.05,0.03,14.642,55.0740330249191,-0.544898754742947,-26.3375522757271,-0.373299585238373
0.05,0.03,14.68,55.0736826477237,-0.543285164303084,-26.3476464919581,-0.374036600861227
0.05,0.03,14.718,55.0733331084401,-0.541679803039547,-26.3579335428812,-0.374773573555045
0.05,0.03,14.756,55.0729843966378,-0.540082611332008,-26.3684137734722,-0.375510509115942
0.05,0.03,14.794,55.0726365020204,-0.538493530165186,-26.3790875377042,-0.376247413560149
0.05,0.03,14.832,55.0722894144237,-0.536912501121388,-26.3899551985966,-0.376984293124737
0.05,0.03,14.87,55.0719431238142,-0.535339466372748,-26.4010171282669,-0.377721154268359
0.05,0.03,14.908,55.0715976202866,-0.533774368674094,-26.4122737079826,-0.378458003671953
0.05,0.03,14.946,55.0712528940628,-0.532217151355563,-26.4237253282149,-0.379194848239439
0.05,0.03,14.984,55.0709089354896,-0.530667758315255,-26.435372388694,-0.379931695098424
0.05,0.03,15.022,55.0705657350372,-0.529126134012411,-26.4472152984651,-0.380668551600864
0.05,0.03,15.06,55.0702232832973,-0.527592223460261,-26.4592544759468,-0.381405425323733
0.05,0.03,15.098,55.0698815709819,-0.526065972219311,-26.4714903489897,-0.382142324069686
0.05,0.03,15.136,55.069540588921,-0.524547326390481,-26.4839233549376,-0.382879255867703
0.05,0.03,15.174,55.0692003280615,-0.523036232608338,-26.4965539406893,-0.383616228973712
0.05,0.03,15.212,55.0688607794654,-0.521532638034771,-26.5093825627625,-0.384353251871216
0.05,0.03,15.25,55.0685219343083,-0.520036490352368,-26.5224096873585,-0.385090333271899
0.05,0.03,15.288,55.0681837838776,-0.51854773775796,-26.5356357904295,-0.385827482116232
0.05,0.03,15.326,55.0678463195714,-0.517066328956549,-26.5490613577463,-0.386564707574038
0.05,0.03,15.364,55.0675095328966,-0.515592213154961,-26.5626868849681,-0.38730201904508
0.05,0.03,15.402,55.0671734154679,-0.514125340055674,-26.5765128777143,-0.38803942615962
0.05,0.03,15.44,55.0668379590058,-0.512665659851018,-26.5905398516373,-0.388776938778957
0.05,0.03,15.478,55.0665031553354,-0.511213123217078,-26.6047683324971,-0.389514566995976
0.05,0.03,15.516,55.0661689963853,-0.509767681307825,-26.619198856238,-0.390252321135663
0.05,0.03,15.554,55.0658354741858,-0.508329285749609,-26.6338319690666,-0.390990211755614
0.05,0.03,15.592,55.0655025808675,-0.506897888635073,-26.6486682275313,-0.391728249646546
0.05,0.03,15.63,55.0651703086605,-0.505473442517878,-26.6637081986049,-0.392466445832758
0.05,0.03,15.668,55.0648386498923,-0.504055900407093,-26.6789524597672,-0.393204811572632
0.05,0.03,15.706,55.0645075969872,-0.502645215761721,-26.6944015990906,-0.39394335835908
0.05,0.03,15.744,55.0641771424647,-0.501241342485298,-26.7100562153278,-0.394682097919983
0.05,0.03,15.782,55.0638472789381,-0.499844234920674,-26.7259169180003,-0.395421042218634
0.05,0.03,15.82,55.0635179991135,-0.498453847844903,-26.74198432749,-0.396160203454168
0.05,0.03,15.858,55.0631892957887,-0.497070136463805,-26.7582590751322,-0.396899594061949
0.05,0.03,15.896,55.0628611618514,-0.495693056407158,-26.7747418033107,-0.397639226713976
0.05,0.03,15.934,55.0625335902786,-0.494322563723703,-26.7914331655552,-0.398379114319269
0.05,0.03,15.972,55.0622065741354,-0.492958614875969,-26.8083338266406,-0.399119270024224
0.05,0.03,16.01,55.0618801065733,-0.491601166735613,-26.8254444626887,-0.399859707212977
0.05,0.03,16.048,55.0615541808298,-0.490250176578727,-26.8427657612718,-0.400600439507751
0.05,0.03,16.086,55.0612287902265,-0.488905602080838,-26.8602984215188,-0.401341480769155
0.05,0.03,16.124,55.0609039281689,-0.487567401312409,-26.8780431542237,-0.402082845096527
0.05,0.03,16.162,55.0605795881446,-0.486235532734344,-26.896000681956,-0.402824546828226
0.05,0.03,16.2,55.0602557637222,-0.48490995519313,-26.9141717391741,-0.403566600541904
0.05,0.03,16.238,55.059932448551,-0.483590627916663,-26.9325570723407,-0.404309021054791
0.05,0.03,16.276,55.0596096363591,-0.482277510509952,-26.9511574400408,-0.405051823423951
0.05,0.03,16.314,55.059287320953,-0.480970562950214,-26.9699736131027,-0.405795022946521
0.05,0.03,16.352,55.058965496216,-0.479669745583221,-26.9890063747209,-0.406538635159938
0.05,0.03,16.39,55.0586441561079,-0.478375019118608,-27.0082565205821,-0.407282675842163
0.05,0.03,16.428,55.0583232946634,-0.477086344626019,-27.027724858994,-0.408027161011864
0.05,0.03,16.466,55.0580029059915,-0.475803683530832,-27.0474122110168,-0.408772106928628
0.05,0.03,16.504,55.0576829842746,-0.47452699761008,-27.0673194105975,-0.409517530093105
0.05,0.03,16.542,55.0573635237671,-0.473256248988479,-27.087447304707,-0.410263447247174
0.05,0.03,16.58,55.057044518795,-0.471991400134554,-27.1077967534808,-0.4110098753741
0.05,0.03,16.618,55.0567259637547,-0.470732413856631,-27.1283686303618,-0.411756831698637
0.05,0.03,16.656,55.0564078531122,-0.469479253299106,-27.1491638222472,-0.412504333687148
0.05,0.03,16.694,55.0560901814023,-0.468231881938435,-27.170183229638,-0.413252399047709
0.05,0.03,16.732,55.0557729432274,-0.466990263579687,-27.1914277667921,-0.414001045730188
0.05,0.03,16.77,55.0554561332571,-0.46575436235267,-27.2128983618804,-0.414750291926298
0.05,0.03,16.808,55.055139746227,-0.464524142708218,-27.2345959571468,-0.415500156069678
0.05,0.03,16.846,55.054823776938,-0.463299569414892,-27.2565215090711,-0.416250656835884
0.05,0.03,16.884,55.0545082202554,-0.462080607555061,-27.2786759885366,-0.417001813142467
0.05,0.03,16.922,55.0541930711083,-0.460867222521657,-27.3010603809999,-0.417753644148916
0.05,0.03,16.96,55.0538783244886,-0.459659380014669,-27.3236756866659,-0.41850616925671
0.05,0.03,16.998,55.0535639754502,-0.458457046037561,-27.3465229206655,-0.419259408109241
0.05,0.03,17.036,55.0532500191085,-0.45726018689429,-27.3696031132384,-0.420013380591787
0.05,0.03,17.074,55.0529364506391,-0.456068769185596,-27.3929173099187,-0.420768106831483
0.05,0.03,17.112,55.0526232652777,-0.454882759805837,-27.4164665717259,-0.421523607197201
0.05,0.03,17.15,55.0523104583187,-0.453702125939947,-27.4402519753595,-0.422279902299499
0.05,0.03,17.188,55.0519980251153,-0.452526835060047,-27.4642746133977,-0.42303701299049
0.05,0.03,17.226,55.0516859610776,-0.451356854922219,-27.4885355945015,-0.423794960363739
0.05,0.03,17.264,55.0513742616732,-0.450192153563625,-27.5130360436224,-0.424553765754116
0.05,0.03,17.302,55.0510629224254,-0.449032699299469,-27.5377771022157,-0.425313450737639
0.05,0.03,17.34,55.0507519389133,-0.447878460719569,-27.5627599284579,-0.426074037131313
0.05,0.03,17.378,55.0504413067704,-0.446729406685778,-27.5879856974693,-0.426835546992938
0.05,0.03,17.416,55.0501310216848,-0.445585506328928,-27.6134556015422,-0.427598002620906
0.05,0.03,17.454,55.0498210793976,-0.444446729045769,-27.6391708503733,-0.428361426553995
0.05,0.03,17.492,55.049511475703,-0.44331304449626,-27.6651326713023,-0.429125841571091
0.05,0.03,17.53,55.049202206447,-0.442184422600699,-27.6913423095556,-0.429891270691001
0.05,0.03,17.568,55.0488932675275,-0.44106083353685,-27.7178010284959,-0.430657737172122
0.05,0.03,17.606,55.048584654893,-0.439942247737192,-27.744510109877,-0.431425264512193
0.05,0.03,17.644,55.0482763645424,-0.438828635886212,-27.7714708541053,-0.432193876447976
0.05,0.03,17.682,55.0479683925241,-0.437719968917787,-27.7986845805067,-0.43296359695493
0.05,0.03,17.72,55.0476607349358,-0.436616218012371,-27.8261526276001,-0.433734450246906
0.05,0.03,17.758,55.0473533879232,-0.435517354594492,-27.8538763533774,-0.43450646077575
0.05,0.03,17.796,55.0470463476804,-0.434423350330011,-27.8818571355897,-0.435279653230965
0.05,0.03,17.834,55.0467396104483,-0.433334177123732,-27.9100963720407,-0.436054052539295
0.05,0.03,17.872,55.0464331725148,-0.432249807116735,-27.9385954808864,-0.436829683864355
0.05,0.03,17.91,55.0461270302139,-0.431170212683966,-27.9673559009429,-0.437606572606177
0.05,0.03,17.948,55.0458211799252,-0.43009536643173,-27.9963790920005,-0.438384744400775
0.05,0.03,17.986,55.0455156180731,-0.429025241195125,-28.0256665351458,-0.439164225119703
0.05,0.03,18.024,55.0452103411269,-0.42795981003604,-28.0552197330919,-0.43994504086957
0.05,0.03,18.062,55.0449053455996,-0.426899046240179,-28.0850402105155,-0.440727217991538
0.05,0.03,18.1,55.0446006280478,-0.425842923315309,-28.1151295144032,-0.441510783060835
0.05,0.03,18.138,55.0442961850707,-0.424791414988501,-28.1454892144056,-0.442295762886204
0.05,0.03,18.176,55.0439920133103,-0.42374449520412,-28.1761209032002,-0.443082184509374
0.05,0.03,18.214,55.0436881094504,-0.422702138121299,-28.2070261968632,-0.443870075204478
0.05,0.03,18.252,55.043384470216,-0.421664318112003,-28.2382067352501,-0.444659462477504
0.05,0.03,18.29,55.0430810923733,-0.420631009758635,-28.2696641823858,-0.445450374065662
0.05,0.03,18.328,55.0427779727288,-0.419602187851927,-28.3014002268648,-0.446242837936788
0.05,0.03,18.366,55.0424751081288,-0.418577827388634,-28.3334165822606,-0.447036882288702
0.05,0.03,18.404,55.0421724954593,-0.417557903569747,-28.3657149875455,-0.44783253554856
0.05,0.03,18.442,55.0418701316453,-0.416542391798011,-28.3982972075211,-0.44862982637217
0.05,0.03,18.48,55.0415680136501,-0.41553126767604,-28.431165033259,-0.449428783643337
0.05,0.03,18.518,55.0412661384755,-0.414524507004369,-28.4643202825537,-0.450229436473099
0.05,0.03,18.556,55.0409645031606,-0.413522085779136,-28.4977648003853,-0.451031814199076
0.05,0.03,18.594,55.0406631047818,-0.412523980190407,-28.5315004593955,-0.451835946384657
0.05,0.03,18.632,55.0403619404523,-0.411530166620022,-28.5655291603746,-0.452641862818282
0.05,0.03,18.67,55.0400610073216,-0.410540621639528,-28.5998528327614,-0.453449593512655
0.05,0.03,18.708,55.0397603025753,-0.409555322008584,-28.6344734351557,-0.454259168703938
0.05,0.03,18.746,55.0394598234341,-0.4085742446728,-28.6693929558444,-0.455070618850926
0.05,0.03,18.784,55.0391595671542,-0.407597366761909,-28.7046134133402,-0.455883974634247
0.05,0.03,18.822,55.0388595310261,-0.406624665587846,-28.7401368569359,-0.456699266955475
0.05,0.03,18.86,55.0385597123749,-0.405656118643099,-28.775965367271,-0.457516526936271
0.05,0.03,18.898,55.0382601085593,-0.404691703598742,-28.8121010569152,-0.458335785917506
0.05,0.03,18.936,55.0379607169715,-0.403731398302701,-28.8485460709655,-0.459157075458324
0.05,0.03,18.974,55.0376615350371,-0.402775180777786,-28.8853025876603,-0.459980427335248
0.05,0.03,19.012,55.0373625602139,-0.401823029220459,-28.9223728190088,-0.460805873541208
0.05,0.03,19.05,55.0370637899923,-0.400874921998369,-28.9597590114377,-0.461633446284607
0.05,0.03,19.088,55.0367652218947,-0.399930837649277,-28.9974634464549,-0.462463177988302
0.05,0.03,19.126,55.0364668534751,-0.39899075487903,-29.0354884413313,-0.463295101288633
0.05,0.03,19.164,55.0361686823183,-0.398054652560051,-29.0738363497999,-0.464129249034402
0.05,0.03,19.202,55.0358707060406,-0.397122509729475,-29.1125095627756,-0.464965654285815
0.05,0.03,19.24,55.0355729222882,-0.396194305587777,-29.1515105090925,-0.46580435031344
0.05,0.03,19.278,55.0352753287379,-0.395270019497022,-29.1908416562628,-0.466645370597145
0.05,0.03,19.316,55.034977923096,-0.394349630979225,-29.230505511256,-0.467488748824965
0.05,0.03,19.354,55.0346807030985,-0.393433119714919,-29.270504621299,-0.468334518892046
0.05,0.03,19.392,55.0343836665102,-0.392520465541557,-29.3108415746991,-0.469182714899462
0.05,0.03,19.43,55.0340868111251,-0.391611648451724,-29.3515190016893,-0.470033371153091
0.05,0.03,19.468,55.0337901347652,-0.390706648592108,-29.3925395752974,-0.470886522162455
0.05,0.03,19.506,55.0334936352812,-0.389805446261505,-29.4339060122394,-0.471742202639516
0.05,0.03,19.544,55.033197310551,-0.388908021909726,-29.4756210738375,-0.47260044749747
0.05,0.03,19.582,55.0329011584805,-0.38801435613576,-29.5176875669653,-0.473461291849537
0.05,0.03,19.62,55.0326051770025,-0.387124429686709,-29.5601083450182,-0.474324771007718
0.05,0.03,19.658,55.0323093640767,-0.386238223455994,-29.6028863089129,-0.475190920481528
0.05,0.03,19.696,55.0320137176896,-0.385355718482201,-29.6460244081146,-0.476059775976701
0.05,0.03,19.734,55.0317182358537,-0.38447689594754,-29.689525641694,-0.476931373393932
0.05,0.03,19.772,55.0314229166075,-0.383601737176507,-29.7333930594153,-0.477805748827513
0.05,0.03,19.81,55.0311277580154,-0.382730223634552,-29.7776297628554,-0.478682938564046
0.05,0.03,19.848,55.0308327581669,-0.381862336926468,-29.8222389065557,-0.479562979081046
0.05,0.03,19.886,55.0305379151769,-0.380998058795629,-29.8672236992081,-0.48044590704559
0.05,0.03,19.924,55.0302432271847,-0.380137371121946,-29.9125874048758,-0.481331759312933
0.05,0.03,19.962,55.0299486923547,-0.379280255921133,-29.9583333442501,-0.482220572925088
0.05,0.03,20,55.0296543088751,-0.378426695343111,-30.0044648959452,-0.483112385109394
0.05,0.05,1,45.2694485565253,-4.51481169409028,-50.3927247661438,-0.108102432269792
0.05,0.05,1.038,45.2300675700072,-4.36130428820291,-50.0704638330526,-0.108852319904577
0.05,0.05,1.076,45.1943299175114,-4.21828700023297,-49.7596932269207,-0.109598898271451
0.05,0.05,1.114,45.1617581260464,-4.08473431668249,-49.4596382981299,-0.110340962443268
0.05,0.05,1.152,45.1319501702361,-3.95974738868557,-49.1696006201801,-0.111077446855078
0.05,0.05,1.19,45.1045657583904,-3.84253535558249,-48.8889483325705,-0.11180741808437
0.05,0.05,1.228,45.0793154237064,-3.73239983629105,-48.6171079564174,-0.112530067100996
